,MTH,DEALER_ID,LISTING_AD_ID,LISTING_NEW_USED,LISTING_MANUFACTURER,LISTING_TYPE,DMA_NAME,REALM_NAME,CUSTOMER_TYPE,INVENTORY,SRPS,VDPS,WEBREFERRALS,MAPS,EMAIL
111416,8,0,5008938322,U,FREIGHTLINER,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,456,79,0,0,1
148448,8,0,5008938322,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,4,2,0,0,0
130332,10,0,5008938322,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,1,0,0,0,0
134444,9,0,5008938322,U,FREIGHTLINER,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,260,8,0,0,0
23619,9,0,5008938356,U,PETERBILT,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1658,141,0,0,4
142556,10,0,5008938356,U,PETERBILT,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,1,0,0,0,0
150433,8,0,5008938356,U,PETERBILT,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,16,9,0,0,0
118424,9,0,5008938356,U,PETERBILT,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,4,0,0,0,0
21547,8,0,5008938356,U,PETERBILT,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2615,443,0,0,2
40843,12,2934876,5008952125,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,17,0,0,0,0
21904,10,2934876,5008952125,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,2,2,0,0,0
136701,9,2934876,5008952125,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,4,0,0,0,0
152760,8,2934876,5008952125,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,6,0,0,0,0
113361,11,2934876,5008952125,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,6,1,0,0,0
144544,8,2934876,5008952145,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,39,1,1,0,1
16747,12,2934876,5008952145,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,100,0,0,0,0
29337,9,2934876,5008952145,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,42,8,0,0,0
143017,11,2934876,5008952145,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,62,1,0,0,0
65289,10,2934876,5008952145,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,13,0,0,0,0
36434,9,0,5008958039,U,CHEVROLET,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,545,38,0,0,0
119507,8,0,5008958039,U,CHEVROLET,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,825,239,0,0,1
161873,8,0,5008958147,U,FORD,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,755,223,0,0,6
193618,9,0,5008958147,U,FORD,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,31,6,0,0,0
75863,11,0,5008958524,U,FREIGHTLINER,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,21483,234,0,0,1
10576,9,0,5008958524,U,FREIGHTLINER,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3055,113,0,0,0
176052,12,0,5008958524,U,FREIGHTLINER,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,11766,188,0,0,0
104361,10,0,5008958524,U,FREIGHTLINER,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2840,72,0,0,0
43565,8,0,5008958524,U,FREIGHTLINER,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2532,116,0,0,1
10456,8,0,5008961642,U,HINO,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,829,89,0,0,5
107304,11,0,5008972005,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,4214,72,0,0,0
70891,12,0,5008972005,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,6008,102,0,0,1
66298,10,0,5008972005,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3101,101,0,0,0
88932,9,0,5008972005,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2499,137,0,0,0
84348,8,0,5008972005,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2676,338,0,0,4
5164,9,0,5008972390,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2020,152,0,0,0
21221,12,0,5008972390,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,6519,170,0,0,2
8686,11,0,5008972390,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,4565,114,0,0,2
113828,8,0,5008972390,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2114,451,0,0,4
63999,10,0,5008972390,U,GMC,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2728,145,0,0,1
91862,10,0,5008972448,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,6744,42,0,0,0
44603,9,0,5008972448,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,8644,54,0,0,0
53656,8,0,5008972448,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,7715,73,0,0,0
66003,11,0,5008972448,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,7373,48,0,0,0
54477,12,0,5008972448,U,CHEVROLET,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,12398,90,0,0,0
127109,8,0,5008973618,U,VOLVO,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,134,5,0,0,0
123306,8,738050,5008982375,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
119782,8,738050,5008982375,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
169234,8,738050,5008982376,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
3194,8,738050,5008982377,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
140787,8,738050,5008982378,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189334,8,738050,5008982378,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
160507,8,738050,5008982379,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
178520,8,738050,5008982380,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
185094,8,738050,5008982385,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
200310,8,738050,5008982390,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
151827,8,738050,5008982391,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135721,8,738050,5008982392,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138550,8,738050,5008982393,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
14546,8,738050,5008982394,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
164777,8,738050,5008982396,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197154,8,738050,5008982402,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
90818,8,738050,5008982403,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158797,8,738050,5008982405,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
129470,8,738050,5008982406,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163709,8,738050,5008982407,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125900,8,738050,5008982408,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
132550,8,738050,5008982423,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
195852,8,738050,5008982452,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135348,8,738050,5008982463,U,MACK,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
165897,8,738050,5008982466,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152253,8,738050,5008982469,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
165144,8,738050,5008982474,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189786,8,738050,5008982476,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
118592,8,738050,5008982476,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113348,8,738050,5008982477,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
105050,8,738050,5008982477,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
9874,8,738050,5008982479,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138963,8,738050,5008982480,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196530,8,738050,5008982482,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
51013,8,738050,5008982506,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
155037,8,738050,5008982507,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
71769,8,738050,5008982530,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
23441,8,738050,5008982540,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
115434,8,738050,5008982543,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
124207,8,738050,5008982544,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
201917,8,738050,5008982545,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173554,8,738050,5008982546,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199047,8,738050,5008982550,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113054,8,738050,5008982553,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199750,8,738050,5008982554,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
168683,8,738050,5008982555,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123182,8,738050,5008982557,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189669,8,738050,5008982558,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163449,8,738050,5008982559,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198514,8,738050,5008982560,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
82392,8,738050,5008982561,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127708,8,738050,5008982562,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
177351,8,738050,5008982563,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123239,8,738050,5008982564,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182420,8,738050,5008982565,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
88349,8,738050,5008982566,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
153726,8,738050,5008982567,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186453,8,738050,5008982570,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
92389,8,738050,5008982571,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138589,8,738050,5008982572,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
25795,8,738050,5008982574,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
19627,8,738050,5008982575,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189767,8,738050,5008982576,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163873,8,738050,5008982577,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
181298,8,738050,5008982578,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
192868,8,738050,5008982579,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184610,8,738050,5008982579,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135325,8,738050,5008982580,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
75657,8,738050,5008982581,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
187586,8,738050,5008982583,U,POLAR TANK TRAILER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
201887,8,738050,5008982593,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127444,8,738050,5008982608,U,POLAR TANK TRAILER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197531,8,738050,5008982609,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196999,8,738050,5008982610,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
78286,8,738050,5008982610,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138009,8,738050,5008982611,U,POLAR TANK TRAILER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152252,8,738050,5008982612,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113627,8,738050,5008982613,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
100345,8,738050,5008982614,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
96565,8,738050,5008982615,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122546,8,738050,5008982618,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
162637,8,738050,5008982619,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103432,8,738050,5008982620,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
90043,8,738050,5008982626,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
142317,8,738050,5008982629,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
106810,8,738050,5008982630,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
162686,8,738050,5008982631,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
174578,8,738050,5008982634,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194048,8,738050,5008982635,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184945,8,738050,5008982636,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
177871,8,738050,5008982639,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
162145,8,738050,5008982660,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
179520,8,738050,5008982671,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
156668,8,738050,5008982674,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
145903,8,738050,5008982676,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
120040,8,738050,5008982731,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
95808,8,738050,5008982732,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202396,8,738050,5008982733,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
104459,8,738050,5008982736,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
106063,8,738050,5008982744,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
178563,8,738050,5008982745,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
87062,8,738050,5008982746,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199035,8,738050,5008982749,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128379,8,738050,5008982750,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
175567,8,738050,5008982751,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198672,8,738050,5008982787,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
185371,8,738050,5008982789,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
192769,8,738050,5008982792,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139745,8,738050,5008982792,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191374,8,738050,5008982793,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128058,8,738050,5008982796,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125100,8,738050,5008982809,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
98834,8,738050,5008982812,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
120952,8,738050,5008982817,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
117920,8,738050,5008982820,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
122483,8,738050,5008982894,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163095,8,738050,5008982895,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152077,8,738050,5008982896,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141677,8,738050,5008982897,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123287,8,738050,5008982901,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125906,8,738050,5008982910,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
193975,8,738050,5008982911,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173757,8,738050,5008982913,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
111387,8,738050,5008982914,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
136456,8,738050,5008982915,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127707,8,738050,5008982916,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
102683,8,738050,5008982918,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,1,0,0,0
135758,8,738050,5008982920,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197611,8,738050,5008982935,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
61321,8,738050,5008982936,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
151397,8,738050,5008982937,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
153568,8,738050,5008982939,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189892,8,738050,5008982940,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202116,8,738050,5008982940,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141901,8,738050,5008982941,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
131984,8,738050,5008982947,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128437,8,738050,5008982948,U,MACK,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186976,8,738050,5008982949,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138192,8,738050,5008982950,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186663,8,738050,5008982951,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125673,8,738050,5008982956,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
171112,8,738050,5008982957,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
153731,8,738050,5008982959,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
154731,8,738050,5008982960,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182910,8,738050,5008982961,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
57831,8,738050,5008982962,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141071,8,738050,5008982963,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139573,8,738050,5008982964,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123997,8,738050,5008982966,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
183022,8,738050,5008982967,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
154312,8,738050,5008982968,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
175502,8,738050,5008982969,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127760,8,738050,5008982970,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191693,8,738050,5008982971,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
131312,8,738050,5008982972,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
113626,8,738050,5008982973,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
175568,8,738050,5008982974,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
147721,8,738050,5008982975,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184091,8,738050,5008982976,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
193442,8,738050,5008982977,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
125905,8,738050,5008982977,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103943,8,738050,5008982978,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
106618,8,738050,5008982978,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
175347,8,738050,5008982979,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
168933,8,738050,5008982979,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197861,8,738050,5008982980,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
156108,8,738050,5008982981,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
141403,8,738050,5008982981,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158127,8,738050,5008982982,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
86998,8,738050,5008982983,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194236,8,738050,5008982983,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191751,8,738050,5008982984,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
163876,8,738050,5008982984,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128186,8,738050,5008982985,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186384,8,738050,5008982987,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
132358,8,738050,5008982988,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
126926,8,738050,5008982989,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
133572,8,738050,5008982989,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
180751,8,738050,5008982991,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135764,8,738050,5008982992,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
200230,8,738050,5008982993,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
